Tool Name,Masterformat,Material Category,Material Subcategory,Category OpenEPD Name,Category L2,Category L3,Category L4,Country,Regions Applicable,Datapoint Type,Plant Admin District,Plant Admin District 2,Plant Name,Plant Address,Manufacturer,Category Declared Unit,Quantity Unit (EC3),Default Unit,Quantity Unit,Product Name,Product Description,Index,Expiry Date,Published Date,Image URL,Density (kg/m2),Density (kg/m3),Category Description,Category Mass per Declared Unit,Concrete Aggregate Size Unit,Concrete Air Entrainment,Concrete Compressive Strength Unit,Plant Type,Reviewer Name,Stored Carbon,Use Stored Carbon,Concrete Aggregate Size (mm),Concrete Compressive Strength,Concrete Slump (in),EC3 Uncertainty Factor (%),GWP Fossil + Biogenic (kgCO2e),GWP per Default Unit,AP per Default Unit,EP per Default Unit,SFP per Default Unit,ODP per Default Unit,NRE per Default Unit,GWPbio per Default Unit
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Luxembourg and Spain,,ArcelorMittal,1 t,,kg,kg,Reinforcing steel,"This EPD applies to 1 metric ton of steel for the reinforcement of concrete (as weldable reinforcing steel in bars and coils). Reinforcing Steel, also called rebar (including standard rebars, special rebars – Krybar®, rock bolt, tie bars and threaded bars) covers carbon steel for geotechnical use and the reinforcement of concrete. The surface of rebars is patterned to form a better bond with soil and concrete, in addition the ribs on threaded bars, rock bolts and tie bars allow for bolting. The Life Cycle Assessment is based on annual data collected from the plants involved in the production: Warsaw in Poland and Hamburg in Germany. Rebar from these plants is obtained from scrap and direct reduced iron (DRI) melted in Electric Arc Furnace. This steel is then refined in a ladle furnace with addition of ferroalloys and metals to obtain the required steel characteristics. The steel is then casted at a continuous caster to obtain semi-finished products as billets or blooms. The semis are then rolled to the desired size. The rib profile is rolled onto the bar in the last stand of the rolling process. There are two methods to achieve the required mechanical properties in hot rolled bars, either through in-line heat treatment QST (Quenching and Self-Tempering) or by micro-alloying additions. At the end of the rolling operation, the rebar is cut to the required length, generally bundled and labelled. The data used represent >95% of annual production with 2019 data for deliveries. System boundary: Type of the EPD: cradle-to-gate - with options. Module A1-A3, Module C3, Module C4 and Module D were considered. Modules A1-A3 of the structural steel production include the following: • The provision of resources, additives, and energy • Transport of resources and additives to the production site • Production processes on-site including energy, production of additives, disposal of production residues, and consideration of related emissions • Recycling of production/manufacturing s",ec34w074,46490,44664,https://cqddatastore.blob.core.windows.net/cqd/images/d22e85efbcaf437482529e884a2bb7c5.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.15,0.818040658,0.818040658,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Luxembourg and Spain,,ArcelorMittal,1 t,,kg,kg,Reinforcing steel in bars,"                                                                                 PNA 4-007-99
Rebar is short for reinforcing (steel) bar, used for the
reinforcement of concrete according to EN10080                                   FONDONORMA 316
standard (as weldable reinforcing steel in bars and                              ASTM A615
coils).                                                                          ASTM A706",ec361qeh,46229,44403,https://cqddatastore.blob.core.windows.net/cqd/images/61e49e710ed943d882495a95d4bb8a91.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.15,0.881,0.881,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Luxembourg and Spain,,ArcelorMittal,1 t,,kg,kg,Reinforcing steel in bars,"Rebar (Reinforcing Steel in bars, including standard       As no harmonized product standard exists, no
rebars, special rebars - Krybar®, rock bolt and tie bars   Declaration of Performance and following to that no
- and threaded bars) covers carbon steel for               CE-marking may be required.
geotechnical use and the reinforcement of concrete
according to EN10080 standard. The surface of rebars       For the application and use of the products the
is patterned to form a better bond with soil and           following standards apply: /EN 1992-1-1/, /EN 1992-1-
concrete; in addition the ribs on threaded bars, rock      2/, /EN 1992-2/, /EN 1992-3/.
bolts and tie bars allow for bolting. EN10080 is not yet
a harmonized standard and has to be considered as          2.2     Application
an open standard, i.e. with no steel grades. Therefore,    Reinforcement bars are steel rods that are used as a
steel grade might be specified in some national            tension device in concrete. Typical applications are in
standards or labels as for instance mentioned in the       the construction of buildings, bridges, roads and other
following table.                                           civil works (infrastructures, superstructures, etc.) as
                                                           well as mining.",ec31b0t9,44823,42633,https://cqddatastore.blob.core.windows.net/cqd/images/35ba7164ffcf4fb99792c41000411c2b.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.15,1.23,1.23,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Luxembourg and Spain,,ArcelorMittal,1 t,,kg,kg,"Steel CA60 rebar, welded mesh and truss","This declaration refers to the functional unit of 1 metric ton of steel CA60 rebar, welded mesh and truss. Steel CA60 rebar, welded mesh and truss are low carbon steel fabricated in wire drawing plants, which use as main input wire rod produced from scrap/pig iron melted in Electric Arc Furnace or iron-ore based blast furnace and basic oxygen furnace followed by hot rolling process and cold working, where appropriate. To obtain the final products steel CA60 rebar, welded mesh and truss, the wire rod goes to a drawing mill plant. By wire drawing process and a further heat treatment (annealing) the wire road is transformed into annealed wire with diameters of 1.24 to 4.18 mm, whereas for the production of the nails the wire passed after the drawing process through a nails machine to obtain the desired size In ArcelorMittal Brasil wire rod is produced following either of the following routes: * iron ore and coke are fed to a blast furnace to produce liquid iron, which is then converted into steel in a basic oxygen furnace. * iron ore and charcoal are fed to a blast furnace to produce liquid iron, steel scrap is added and the energy of liquid iron is used to melt the scrap, which is then converted into steel in an electric arc furnace. In both cases the steel is then casted and rolled to obtain wire rods. Technical data: The safety of a building is directly linked to the quality of the materials employed in its construction. The use of standardized materials and proper handling procedures is one of the ways construction industries ensure a building’s safety. ArcelorMittal on-site laboratories perform chemical and mechanical tests guaranteeing compliance of the final products to technical standard requirements. Declared unit: The declaration refers to the functional unit of 1 metric ton of steel CA60 rebar, welded mesh and truss as specified in Part B requirements on the EPD for Reinforcing Steel.",ec3jyhzc,45326,43557,https://cqddatastore.blob.core.windows.net/cqd/images/4ccf62e8561d43fdb7b0ea84079bb3be.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.15,1.62,1.62,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Luxembourg and Spain,,ArcelorMittal,1 t,,kg,kg,XCarb® Recycled and renewably produced Reinforcing steel in bars,"Rebar (Reinforcing Steel in bars, including standard rebars, special rebars – Krybar®, rock bolt and tie bars - and threaded bars) covers carbon steel for geotechnical use and the reinforcement of concrete. The surface of rebars is patterned to form a better bond with soil and concrete; in addition the ribs on threaded bars, rock bolts and tie bars allow for bolting. The rebar is produced by the secondary route, in which different steel scraps are melted in an electric arc furnace to obtain liquid steel. This steel is then refined in a ladle furnace with addition of ferroalloys and metals to obtain the required steel characteristics. The steel is then casted at a continuous caster to obtain semi-finished products as billet or blooms. These products are then rolled to the desired size. The rib profile is rolled onto the bar in the last stand of the rolling process. There are two methods to achieve the required mechanical properties in hot rolled bars, either through in-line heat treatment QST (Quenching and Self-Tempering) or by micro-alloying additions. At the end of the rolling operation, the rebar is cut to the required length, generally bundled and labeled. The surface of rebars is patterned to form a better bond with soil and concrete, in addition the ribs on threaded bars, rock bolts and tie bars allow for bolting. Technical data: This EPD is valid for XCarb® Recycled and renewably produced Reinforcing steel in bars of various steel grades and different forms of delivery produced with a certified supply of renewable electricity. Performance data of the product in accordance with the Declaration of Performance. Declared unit: The declaration refers to the declared unit of 1 metric tonne of XCarb® Recycled and renewably produced Reinforcing steel in bars as specified in Part B requirements on the EPD for reinforcing steel. Foreground data for the production are integrated into the software model for the considered production site/company. The LCI is assessed as p",ec3f66dd,46324,44498,https://cqddatastore.blob.core.windows.net/cqd/images/4256b851f218414f9664c2966359549d.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.156,0.300283073,0.300283073,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,"Mesa, AZ; Magnolia, AR; Durant, OK; Cayce, SC and Seguin, TX",,CMC,1 t,,kg,kg,Fabricated concrete reinforcing steel,"Fabricated concrete reinforcing bar (rebar) refers to carbon steel used as reinforcement in concrete. Rebar’s surface is often patterned to form a better bond with the concrete, and can be epoxy-coated to mitigate corrosion. This document refers only to uncoated rebar. Fabricated rebar is reinforcing steel which has been bent, cut, or otherwise modified for a specific installation. The reference service life of each product is not specified, as only modules A1-A3 are included.",ec3guzm2,44075,42248,https://cqddatastore.blob.core.windows.net/cqd/images/cfba1c1dc8294255901c018aa52a12d6.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.152,0.934,0.934,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Multiple Plants,,Midvalley Rebar,1 t,,kg,kg,Steel reinforcing bar (rebar),"This EPD is determined by fabricated reinforcing bar produced by three of Salit Steel’s facilities in Saskatchewan, Ontario, and British Columbia intended to represent production at all facilities. Fabricated reinforcing bar is a steel bar used in the reinforcement of concrete. The rebar surface is rolled with a deformed pattern in order to form an improved mechanical bond with the concrete. Mechanical properties, sizes, and deformation dimensions are specified by Canadian Standards Association (CSA) and Reinforcing Steel Institute of Canada (RSIC). Fabricated rebar is cut and bent as necessary to form shapes to the needs of a particular project. Rebar sizes range from 10m to 55m at bar grades of 400 and 500. In accordance with the PCR, the declared unit and product density is shown in Table 1. Table 1. Declared unit for fabricated reinforcing bar and the approximate density. Parameter Value Metric bar size Linear mass density (kg/m) Nominal diameter (mm) Cross-sectional area (mm²) MATERIAL CONTENT Including alloying elements, the fabricated product is composed of 99% steel with 1% of various alloys. Reinforcing bar",ec32r0j3,45117,43292,https://cqddatastore.blob.core.windows.net/cqd/images/69b131a103ab4d5d86f63cc6627935dc.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.152,1.34,1.34,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,"Multiple Plants - Newcastle, Rooty Hill, Laverton, Whyalla",,Australian Reinforcing Company (ARC),1 t,,kg,kg,Steel Reinforcing Bar,"The reinforcing bar is a hot rolled deformed bar of normal ductility grade 500 steel that meets AS/NZS 4671
Steel Reinforcing Materials. It is produced in both straight lengths and coils in sizes from 10mm to 40mm
diameter. The required strength is achieved through either quenching and self-tempering, the addition of alloying
elements, or mechanical stressing (continuous stretching).",ec3q0ykg,45921,42688,https://cqddatastore.blob.core.windows.net/cqd/images/c1cb81c27ffd426daa3cb641f5f123a2.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.152,1.67,1.67,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,"Multiple Plants - Newcastle, Rooty Hill, Laverton, Whyalla",,Australian Reinforcing Company (ARC),1 t,,kg,kg,Steel reinforcing bar,This Environmental Product Declaration (EPD) covers the environmental impacts of reinforcing bar and mesh. Reinforcing bar and mesh are manufactured to AS/NZS 4671 Steel reinforcing materials.This EPD is valid for a declared unit of one tonne (t) of product ready for dispatch to a customer.,ec32cda7,44508,42688,https://cqddatastore.blob.core.windows.net/cqd/images/1d4fef2617e844e89e5cdca66dd1fbbe.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.15,1.8,1.8,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,Nucor Plants,,Nucor,1 t,,kg,kg,Fabricated Concrete Reinforcing Bar and Merchant Bar,"Fabricated rebar assemblies are used in building and road/bridge projects where they are embedded in concrete. These products are rolled round deformed bars which are further detailed, cut, bent and/or tied into assemblies to prepare for installation. Additionally, MBQ shapes are angles, flats, rounds, channels and others used in a variety of building, industrial and equipment products. For use in the construction market, they are detailed, cut, drilled, bolted, welded and otherwise processed at the fabricator to be prepared for installation.",ec33qs3q,44198,44197,https://cqddatastore.blob.core.windows.net/cqd/images/8e5e36f93fec4ff5bf6132270daa7564.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,PlantGroup,,,FALSE,,,,0.152,0.863,0.863,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,null,null,Gerdau Long Steel,1 t,,kg,kg,Fabricated steel reinforcement,"Steel reinforcement is used as reinforcement in concrete or masonry structures. Fabricated reinforcement is reinforcing
steel that has been cut, bent, or modified according to job specifications set by the design professional.
Fabricated steel rebar is defined by the following standards.
          CSA G30.18-09 (R2014) Standard Specifications for Carbon Steel Bars for Concrete Reinforcement
          ASTM A615/A615M Standard Specification for Deformed and Plain Carbon-Steel Bars for Concrete Reinforcement
          ASTM A706/A706M Standard Specification for Deformed and Plain Low-Alloy Steel Bars for Concrete
          Reinforcement",ec38t7bm,46649,44824,https://cqddatastore.blob.core.windows.net/cqd/images/10ffd2ea095e4df2901ea8572093f507.png,-,-,Reinforcing bar used together with concrete.,1000 kg,,,,Plant,,,FALSE,,,,0.152,0.854,0.854,,,,,,
EC3,03 21 00 Reinforcement Bars,Steel,Reinforcing Bar,Steel >> RebarSteel,RebarSteel,,,,,Product-Specific EPD,,,null,null,Tecnostrutture srl,1 t,,kg,kg,S-P-02837 Pilastro NPS® PTC®,"Self-supporting column made of spun concrete, with steel rebar. Recommended to make the best use of space thanks to compact sections.",ec3yrspd,46149,44323,https://cqddatastore.blob.core.windows.net/cqd/images/122586671f72471ea753dacedbc7d957.png,,,Reinforcing bar used together with concrete.,1000 kg,,,,Plant,,,FALSE,,,,0.152,0.581,0.581,,,,,,
